# Compute m_ttbar distribution dxsection/dm_ttbar (pb/GeV) of PP > ttbar. Energy and mass in GeV, xsection in pb.
# Parameters: alphaS(ScaleR) = 0.107655, m_t = 172.5, PDFset = NNPDF31_nnlo_as_0118_notop, PDFmember = 0, ScaleF = 172.5, ScaleR = 172.5, sqrt(s_hadron) = 13000, MZ = 91.2, vev = 246.22, RelativeError = 0.01, DynamicScalingChoice = 0, ScaleUncertainty = (0.5,2)
# m_ttbar (GeV) 				 gg > singlet 	 [lower , 	 upper] 				 gg > octet 	 [lower , 	 upper] 				 qq > octet 	 [lower , 	 upper]
341.3				0	0	0				0	0	0				0	0	0				-0.00136376	0.00218799	-0.003195
341.4				0	0	0				0	0	0				0	0	0				-0.00138805	0.00223019	-0.0032538
341.5				0	0	0				0	0	0				0	0	0				-0.0014135	0.00227437	-0.00331539
341.6				0	0	0				0	0	0				0	0	0				-0.00144019	0.00232067	-0.00337997
341.7				0	0	0				0	0	0				0	0	0				-0.00146821	0.00236925	-0.00344777
341.8				0	0	0				0	0	0				0	0	0				-0.00149767	0.00242027	-0.00351901
341.9				0	0	0				0	0	0				0	0	0				-0.00152866	0.00247392	-0.00359396
342				0	0	0				0	0	0				0	0	0				-0.00156131	0.0025304	-0.00367289
342.1				0	0	0				0	0	0				0	0	0				-0.00159574	0.00258993	-0.00375612
342.2				0	0	0				0	0	0				0	0	0				-0.0016321	0.00265274	-0.00384399
342.3				0	0	0				0	0	0				0	0	0				-0.00167054	0.00271912	-0.00393687
342.4				0	0	0				0	0	0				0	0	0				-0.00171123	0.00278934	-0.00403518
342.5				0	0	0				0	0	0				0	0	0				-0.00175435	0.00286374	-0.00413936
342.6				0	0	0				0	0	0				0	0	0				-0.00180013	0.00294267	-0.00424994
342.7				0	0	0				0	0	0				0	0	0				-0.00184879	0.00302651	-0.00436744
342.8				0	0	0				0	0	0				0	0	0				-0.00190057	0.00311572	-0.00449249
342.9				0	0	0				0	0	0				0	0	0				-0.00195575	0.00321076	-0.00462576
343				0	0	0				0	0	0				0	0	0				-0.00201465	0.00331215	-0.00476797
